uuid,paper_id,title,paper_link,doi,download_link
b5b3830b-a5ab-4e01-8768-655b31f0af35,3937668b4c34d3801ba929b84be115d99bcf749c,Automatic Glossary Extraction: Beyond Terminology Identification,https://www.semanticscholar.org/paper/3937668b4c34d3801ba929b84be115d99bcf749c,https://doi.org/10.3115/1072228.1072370,https://www.aclweb.org/anthology/C02-1142.pdf;http://wing.comp.nus.edu.sg/~antho/C/C02/C02-1142.pdf
b5c291ab-7066-4efd-9eed-c0ff2cc2ed89,48b5041a24cbf3048c97e85c4fd7c0214da942b5,CollabRank: Towards a Collaborative Approach to Single-Document Keyphrase Extraction,https://www.semanticscholar.org/paper/48b5041a24cbf3048c97e85c4fd7c0214da942b5,https://doi.org/10.3115/1599081.1599203,https://www.aclweb.org/anthology/C08-1122.pdf;http://anthology.aclweb.org/C/C08/C08-1122.pdf
4f822c29-f981-4aed-b516-325fca393fd1,6f915f50f273c8b561978761f9ea2179e8d25296,Learning to Extract Keyphrases from Text,https://www.semanticscholar.org/paper/6f915f50f273c8b561978761f9ea2179e8d25296,,https://arxiv.org/pdf/cs/0212013.pdf
1db7230d-8959-46c3-8c45-4106b2e6dcb3,771ca13f78a6cfda9ed99004a386e9e7e187bd34,Improved Automatic Keyword Extraction Given More Linguistic Knowledge,https://www.semanticscholar.org/paper/771ca13f78a6cfda9ed99004a386e9e7e187bd34,https://doi.org/10.3115/1119355.1119383,https://www.aclweb.org/anthology/W03-1028.pdf;http://aclweb.org/anthology//W/W03/W03-1028.pdf
fa5c8cb2-3666-449a-9f6f-f2cba35daca6,7b95d389bc6affe6a127d53b04bcfd68138f1a1a,TextRank: Bringing Order into Text,https://www.semanticscholar.org/paper/7b95d389bc6affe6a127d53b04bcfd68138f1a1a,,https://www.aclweb.org/anthology/W04-3252.pdf;http://www.lsi.us.es/docs/seminarios/TextRank.pdf;http://wing.comp.nus.edu.sg/~antho/W/W04/W04-3252.pdf
1a6ea996-ca15-4609-81ad-8964e1155b03,83b2f3f334036ff792cdf1f8d1dff183813fae1e,An Ontology-Based Approach for Key Phrase Extraction,https://www.semanticscholar.org/paper/83b2f3f334036ff792cdf1f8d1dff183813fae1e,https://doi.org/10.3115/1667583.1667639,http://anthology.aclweb.org/P/P09/P09-2046.pdf
32d36761-faef-4462-a59f-4f8e82c0c3d4,8d1008a699d8f4084cffb32f2bd540af458edf05,Coherent Keyphrase Extraction via Web Mining,https://www.semanticscholar.org/paper/8d1008a699d8f4084cffb32f2bd540af458edf05,,https://arxiv.org/pdf/cs/0308033.pdf
39d59b01-2268-43a2-8283-4c3daa1d6ca1,9a12ac1e3b51f30042abdadc5636c88d41bf0ca7,KEA: practical automatic keyphrase extraction,https://www.semanticscholar.org/paper/9a12ac1e3b51f30042abdadc5636c88d41bf0ca7,https://doi.org/10.1145/313238.313437,https://arxiv.org/pdf/cs/9902007.pdf;http://www.cs.waikato.ac.nz/~eibe/pubs/chap_Witten-et-al_Windows.pdf;http://www.cs.waikato.ac.nz/~ihw/papers/04-IHW-GWP-etal-KEAPractical.pdf;http://www.cs.waikato.ac.nz/~ihw/papers/99IHW-GWP-EF-CG-CNM-Kea.pdf;http://hci.usask.ca/uploads/120-kea-practical-automatic.pdf
fd067742-5c27-4b86-b628-3ac38ad27293,bf8de8f6f7b7fb916ebc692195c247970df38f41,A Keyphrase-Based Approach to Summarization : the LAKE System at DUC-2005,https://www.semanticscholar.org/paper/bf8de8f6f7b7fb916ebc692195c247970df38f41,,http://duc.nist.gov/pubs/2005papers/itc-irst.ernesto.pdf;http://klase.fbk.eu/papers_irst/davanzo-duc-05.pdf;http://www-nlpir.nist.gov/projects/duc/pubs/2005papers/itc-irst.ernesto.pdf
f4a67529-2c59-4067-99b7-d1884ba6122e,c63a04fc0e814b9077a9e539a11bc57fe27e0560,Enhancing Linguistically Oriented Automatic Keyword Extraction,https://www.semanticscholar.org/paper/c63a04fc0e814b9077a9e539a11bc57fe27e0560,https://doi.org/10.3115/1613984.1613989,https://www.aclweb.org/anthology/N04-4005.pdf;http://www.aclweb.org/anthology/N/N04/N04-4005.pdf
a7733a30-8eec-4033-88f8-67180d2af152,df64be1e1c486038380199d124fc2b15536adfcc,Keyword extraction from a single document using word co-occurrence statistical information,https://www.semanticscholar.org/paper/df64be1e1c486038380199d124fc2b15536adfcc,https://doi.org/10.1142/S0218213004001466,http://www.miv.t.u-tokyo.ac.jp/papers/matsuoIJAIT04.pdf;http://www.aaai.org/Papers/FLAIRS/2003/Flairs03-076.pdf;http://www.miv.t.u-tokyo.ac.jp/papers/matsuoFLAIRS03.pdf
cf957572-f58d-4950-b5ed-a852ecb1c2a5,e17283db2dadc7467802648ac2a94945dc7a5242,Using Lexical Chains for Text Summarization,https://www.semanticscholar.org/paper/e17283db2dadc7467802648ac2a94945dc7a5242,https://doi.org/10.7916/D85B09VZ,https://www.aclweb.org/anthology/W97-0703.pdf;http://nlp.cs.swarthmore.edu/~richardw/papers/W97-0703.pdf;http://anthology.aclweb.org/W/W97/W97-0703.pdf;http://www.cs.bgu.ac.il/~elhadad/lexical-chains.pdf;http://research.microsoft.com/en-us/um/people/cyl/download/papers/lexical-chains.pdf
3fd01299-134c-43f0-83c7-24427c18bb5c,ee800bab67e177e4676578f621db59a0faa736cd,Human-competitive automatic topic indexing,https://www.semanticscholar.org/paper/ee800bab67e177e4676578f621db59a0faa736cd,,No links found
4d623f6c-d2d4-453a-97b8-c1b44af33b85,f280c160c1c749727b905b56364bb2d764b35629,Clustering to Find Exemplar Terms for Keyphrase Extraction,https://www.semanticscholar.org/paper/f280c160c1c749727b905b56364bb2d764b35629,https://doi.org/10.3115/1699510.1699544,https://www.aclweb.org/anthology/D09-1027.pdf;http://aclweb.org/anthology//D/D09/D09-1027.pdf;http://nlp.csai.tsinghua.edu.cn/~lzy/publications/emnlp2009.pdf
c119f9ca-3051-457d-a9d4-e21be561c0ab,00311d4a5ed649f720589a580c38d4035bfc65ea,Citances: Citation Sentences for Semantic Analysis of Bioscience Text,https://www.semanticscholar.org/paper/00311d4a5ed649f720589a580c38d4035bfc65ea,,http://biotext.berkeley.edu/papers/citances-nlpbio04.pdf
b2a1bb22-5fa3-4005-8ce3-c0f8d93c2b39,03589e1917debe6df148cac8963fd008e4140237,SemEval-2010 Task 5 : Automatic Keyphrase Extraction from Scientific Articles,https://www.semanticscholar.org/paper/03589e1917debe6df148cac8963fd008e4140237,,https://www.aclweb.org/anthology/S10-1004.pdf;http://aclweb.org/anthology//S/S10/S10-1004.pdf;http://www.comp.nus.edu.sg/~kanmy/papers/task5.pdf
2a5d43b3-4263-4fef-a841-c0756f79f95a,036c70cd07e4a2024eb71b2b1e0c1bc872cff107,Scientific Paper Summarization Using Citation Summary Networks,https://www.semanticscholar.org/paper/036c70cd07e4a2024eb71b2b1e0c1bc872cff107,https://doi.org/10.3115/1599081.1599168,https://www.aclweb.org/anthology/C08-1087.pdf;http://tangra.cs.yale.edu/iopener/pdf/coling.pdf;http://www-personal.umich.edu/~vahed/papers/citsum.pdf;http://aclweb.org/anthology//C/C08/C08-1087.pdf;https://arxiv.org/pdf/0807.1560.pdf;https://www.researchgate.net/profile/Vahed_Qazvinian/publication/1741377_Scientific_Paper_Summarization_Using_Citation_Summary_Networks/links/0f317532338738e491000000.pdf
94fbc8f9-88e7-41d1-9b95-80b6cd1fdedc,142ad44257112a459535ed9e6d1457a2116741f4,Using keyword extraction for Web site clustering,https://www.semanticscholar.org/paper/142ad44257112a459535ed9e6d1457a2116741f4,https://doi.org/10.1109/WSE.2003.1234007,http://www.researchgate.net/profile/Filippo_Ricca/publication/221272914_Using_Keyword_Extraction_for_Web_Site_Clustering/links/02bfe51054db4b97aa000000.pdf
0e4dc9c5-3b1a-4f7f-8587-bdddd193ebe4,1736c33defcf1dda6742e4d577b7e0ce9b63e4fc,Automatic keyphrase extraction from scientific articles,https://www.semanticscholar.org/paper/1736c33defcf1dda6742e4d577b7e0ce9b63e4fc,https://doi.org/10.1007/s10579-012-9210-3,http://minerva-access.unimelb.edu.au/bitstream/11343/283246/1/10579_2012_9210_ReferencePDF.pdf;http://www.comp.nus.edu.sg/~kanmy/papers/10.1007_s10579-012-9210-3.pdf;http://people.eng.unimelb.edu.au/tbaldwin/pubs/lre2013-keyphrase.pdf
42814638-c984-4a8e-a84f-f47cad970148,184b7281a87ee16228b24716ca02b29519d52eb5,Collaborative Filtering for Implicit Feedback Datasets,https://www.semanticscholar.org/paper/184b7281a87ee16228b24716ca02b29519d52eb5,https://doi.org/10.1109/ICDM.2008.22,http://yifanhu.net/PUB/cf.pdf
240abb35-0248-4e24-aad0-501e2542a3b8,1a270e6223a2a5cc14f8b8b8aeecaf3249cd77f4,A Comparison of Centrality Measures for Graph-Based Keyphrase Extraction,https://www.semanticscholar.org/paper/1a270e6223a2a5cc14f8b8b8aeecaf3249cd77f4,,https://www.aclweb.org/anthology/I13-1102.pdf;http://aclweb.org/anthology/I/I13/I13-1102.pdf
5d1a98d5-2719-4bcf-ae8f-eb4c39ff5729,1bc8c2ab38336257ec8f4ac227d69f185d245139,Generating Impact-Based Summaries for Scientific Literature,https://www.semanticscholar.org/paper/1bc8c2ab38336257ec8f4ac227d69f185d245139,,https://www.aclweb.org/anthology/P08-1093.pdf;http://sifaka.cs.uiuc.edu/~qmei2/pub/acl08-impact.pdf;http://www-personal.umich.edu/~qmei/pub/acl08-impact.pdf
e90507f1-b504-4d18-bb39-8de9c5ba3d1e,1cf65a8c9e9ac8bd1db487004185ad0e15b9b9dd,Keyphrase Extraction in Scientific Publications,https://www.semanticscholar.org/paper/1cf65a8c9e9ac8bd1db487004185ad0e15b9b9dd,https://doi.org/10.1007/978-3-540-77094-7_41,http://www.comp.nus.edu.sg/~kanmy/papers/icadl2007.pdf;http://www.comp.nus.edu.sg/~kanmy/dossier/papers/icadl2007.pdf
1d5addcd-244c-43ac-b454-78fcdc4c4c49,26092619b8be8f0048172bb52bc07b36129b579e,Extracting Keyphrases from Research Papers Using Citation Networks,https://www.semanticscholar.org/paper/26092619b8be8f0048172bb52bc07b36129b579e,,http://www.cse.unt.edu/~ccaragea/papers/aaai14.pdf;http://people.cs.ksu.edu/~ccaragea/talks/fwmsh15.pdf
26e24bae-ddba-4ad5-b59a-ac3975d12330,26324601f7c25430adbbeec931b28cf11b2dbe81,Using Noun Phrase Heads to Extract Document Keyphrases,https://www.semanticscholar.org/paper/26324601f7c25430adbbeec931b28cf11b2dbe81,https://doi.org/10.1007/3-540-45486-1_4,https://sci.bban.top/pdf/10.1007/3-540-45486-1_4.pdf#view=FitH;https://sci-hub.sehttps://moscow.sci-hub.se/3508/1058858ce8669eb3a71f234f53e547ae/barker2000.pdf#navpanes=0&view=FitH
fd0c7d15-f80f-4c0b-ba13-3769ef38fcc1,2a2789e6d86d830d23a70ca8b139959bec916ab6,Citation Summarization Through Keyphrase Extraction,https://www.semanticscholar.org/paper/2a2789e6d86d830d23a70ca8b139959bec916ab6,,https://www.aclweb.org/anthology/C10-1101.pdf;http://www-personal.umich.edu/~vahed/papers/coling10.pdf;http://anthology.aclweb.org/C/C10/C10-1101.pdf
ca46649a-e797-4f6a-807d-7b77ff8f94c3,2a9b20d3467b5f6b5fa7bb4d4dabc36341e0914b,Automatic Keyphrase Extraction: A Survey of the State of the Art,https://www.semanticscholar.org/paper/2a9b20d3467b5f6b5fa7bb4d4dabc36341e0914b,https://doi.org/10.3115/v1%2FP14-1119,https://www.aclweb.org/anthology/P14-1119.pdf;http://www.hlt.utdallas.edu/~saidul/acl14.pdf;http://www.hlt.utdallas.edu/~vince/papers/acl14-keyphrase.pdf;http://acl2014.org/acl2014/P14-1/pdf/P14-1119.pdf;http://aclweb.org/anthology/P/P14/P14-1119.pdf;http://mirror.aclweb.org/acl2014/P14-1/pdf/P14-1119.pdf
be3f1c92-2b6e-431d-b065-13bfa721bff1,2c55c06248712347847966a0688fe5c01af887b5,News Keyword Extraction for Topic Tracking,https://www.semanticscholar.org/paper/2c55c06248712347847966a0688fe5c01af887b5,https://doi.org/10.1109/NCM.2008.199,https://sci.bban.top/pdf/10.1109/NCM.2008.199.pdf#view=FitH;https://sci-hub.sehttps://moscow.sci-hub.se/2096/b4a8b106f5d4b80df650693f420f4930/lee2008.pdf#navpanes=0&view=FitH
5a0d9f63-c964-44c4-88ca-5324a1818787,2d0be215ef07a95b88abf54e4797b342fcc542cd,Semantic-based Estimation of Term Informativeness,https://www.semanticscholar.org/paper/2d0be215ef07a95b88abf54e4797b342fcc542cd,https://doi.org/10.3115/1620754.1620831,https://www.aclweb.org/anthology/N09-1060.pdf;http://anthology.aclweb.org/N/N09/N09-1060.pdf
